full_route_case_id,tool_id,k,total_input_edge_rows_for_tool,invalid_rows_removed_for_case,self_loop_parent_copy_rows_removed_for_case,total_input_edge_rows_for_case,edges_after_cleaning,predicted_nodes_excluding_root,cap_hit,unreachable_true_node_count,status
FR-BBD3-PARENT-c0371,eclipse_noec,1,15197,0,31,192,161,3,False,0,SCORED
FR-BBD3-PARENT-c0375,eclipse_noec,1,15197,0,25,120,95,4,False,3,SCORED
FR-BBD3-PARENT-c0388,eclipse_noec,1,15197,0,37,161,124,3,False,1,SCORED
FR-BBD3-PARENT-c0407,eclipse_noec,1,15197,0,80,207,127,3,False,0,SCORED
FR-BBD3-PARENT-c0426,eclipse_noec,1,15197,0,39,225,186,3,False,0,SCORED
FR-BBD3-PARENT-c0432,eclipse_noec,1,15197,0,24,146,122,4,False,0,SCORED
FR-BBD3-PARENT-c0444,eclipse_noec,1,15197,0,31,215,184,2,False,0,SCORED
FR-BBD3-PARENT-c0480,eclipse_noec,1,15197,0,22,139,117,4,False,0,SCORED
FR-BBD3-PARENT-c0486,eclipse_noec,1,15197,0,24,141,115,4,False,0,SCORED
FR-BBD3-PARENT-c0526,eclipse_noec,1,15197,0,27,240,212,4,False,0,SCORED
FR-BBD3-PARENT-c0563,eclipse_noec,1,15197,0,13,189,176,6,False,0,SCORED
FR-BBD3-PARENT-c0593,eclipse_noec,1,15197,0,23,142,119,6,False,0,SCORED
FR-BBD3-PARENT-c0597,eclipse_noec,1,15197,0,20,213,193,2,False,0,SCORED
FR-BBD3-PARENT-c0604,eclipse_noec,1,15197,0,62,159,97,4,False,0,SCORED
FR-BBD3-PARENT-c0612,eclipse_noec,1,15197,0,29,141,112,3,False,0,SCORED
FR-BBD3-PARENT-c0626,eclipse_noec,1,15197,0,62,142,80,3,False,1,SCORED
FR-BBD3-PARENT-c0639,eclipse_noec,1,15197,0,15,197,182,3,False,0,SCORED
FR-BBD3-PARENT-c0653,eclipse_noec,1,15197,0,22,205,183,4,False,0,SCORED
FR-BBD3-PARENT-c0689,eclipse_noec,1,15197,0,20,102,82,4,False,0,SCORED
FR-BBD3-PARENT-c0691,eclipse_noec,1,15197,0,21,159,137,4,False,0,SCORED
FR-BBD3-PARENT-c0694,eclipse_noec,1,15197,0,37,198,161,2,False,0,SCORED
FR-BBD3-PARENT-c0764,eclipse_noec,1,15197,0,40,135,95,4,False,0,SCORED
FR-BBD3-PARENT-c0765,eclipse_noec,1,15197,0,27,146,119,4,False,0,SCORED
FR-BBD3-PARENT-c0865,eclipse_noec,1,15197,0,23,121,98,4,False,1,SCORED
FR-BBD3-PARENT-c0897,eclipse_noec,1,15197,0,24,147,123,4,False,0,SCORED
FR-BBD3-PARENT-c0908,eclipse_noec,1,15197,0,25,178,151,2,False,0,SCORED
FR-BBD3-PARENT-c0939,eclipse_noec,1,15197,0,16,163,146,5,False,0,SCORED
FR-BBD3-PARENT-c0941,eclipse_noec,1,15197,0,27,176,149,4,False,4,SCORED
FR-BBD3-PARENT-c0946,eclipse_noec,1,15197,0,32,197,165,3,False,0,SCORED
FR-BBD3-PARENT-c0991,eclipse_noec,1,15197,0,37,151,114,3,False,0,SCORED
FR-BBD3-PARENT-c1013,eclipse_noec,1,15197,0,20,172,152,4,False,7,SCORED
FR-BBD3-PARENT-c1019,eclipse_noec,1,15197,0,19,140,121,2,False,0,SCORED
FR-BBD3-PARENT-c1039,eclipse_noec,1,15197,0,41,147,106,4,False,0,SCORED
FR-BBD3-PARENT-c1043,eclipse_noec,1,15197,0,19,151,132,6,False,0,SCORED
FR-BBD3-PARENT-c1066,eclipse_noec,1,15197,0,41,122,81,1,False,0,SCORED
FR-BBD3-PARENT-c1072,eclipse_noec,1,15197,0,39,153,114,6,False,0,SCORED
FR-BBD3-PARENT-c1078,eclipse_noec,1,15197,0,22,135,111,3,False,9,SCORED
FR-BBD3-PARENT-c1094,eclipse_noec,1,15197,0,22,140,118,2,False,0,SCORED
FR-BBD3-PARENT-c1161,eclipse_noec,1,15197,0,18,145,127,4,False,0,SCORED
FR-BBD3-PARENT-c1182,eclipse_noec,1,15197,0,29,187,158,2,False,0,SCORED
FR-BBD3-PARENT-c1188,eclipse_noec,1,15197,0,52,158,106,3,False,0,SCORED
FR-BBD3-PARENT-c1201,eclipse_noec,1,15197,0,33,175,142,2,False,0,SCORED
FR-BBD3-PARENT-c1263,eclipse_noec,1,15197,0,21,123,102,4,False,0,SCORED
FR-BBD3-PARENT-c1266,eclipse_noec,1,15197,0,32,192,160,2,False,0,SCORED
FR-BBD3-PARENT-c1267,eclipse_noec,1,15197,0,18,126,108,3,False,0,SCORED
FR-BBD3-PARENT-c1285,eclipse_noec,1,15197,0,25,193,167,2,False,0,SCORED
FR-BBD3-PARENT-c1296,eclipse_noec,1,15197,0,20,126,106,2,False,0,SCORED
FR-BBD3-PARENT-c1313,eclipse_noec,1,15197,0,14,134,120,3,False,0,SCORED
FR-BBD3-PARENT-c1350,eclipse_noec,1,15197,0,21,179,156,4,False,0,SCORED
FR-BBD3-PARENT-c1352,eclipse_noec,1,15197,0,32,232,200,4,False,0,SCORED
FR-BBD3-PARENT-c1354,eclipse_noec,1,15197,0,18,173,153,2,False,0,SCORED
FR-BBD3-PARENT-c1383,eclipse_noec,1,15197,0,24,204,180,4,False,0,SCORED
FR-BBD3-PARENT-c1391,eclipse_noec,1,15197,0,31,166,135,4,False,0,SCORED
FR-BBD3-PARENT-c1412,eclipse_noec,1,15197,0,23,163,140,6,False,0,SCORED
FR-BBD3-PARENT-c1441,eclipse_noec,1,15197,0,24,190,166,2,False,0,SCORED
FR-BBD3-PARENT-c1457,eclipse_noec,1,15197,0,26,147,121,2,False,1,SCORED
FR-BBD3-PARENT-c1481,eclipse_noec,1,15197,0,13,141,127,5,False,0,SCORED
FR-BBD3-PARENT-c1524,eclipse_noec,1,15197,0,24,180,156,3,False,0,SCORED
FR-BBD3-PARENT-c1531,eclipse_noec,1,15197,0,39,154,115,5,False,0,SCORED
FR-BBD3-PARENT-c1549,eclipse_noec,1,15197,0,45,208,163,2,False,0,SCORED
FR-BBD3-PARENT-c1586,eclipse_noec,1,15197,0,25,97,72,4,False,0,SCORED
FR-BBD3-CAND-c0620,eclipse_noec,1,15197,0,31,179,148,2,False,0,SCORED
FR-BBD3-CAND-c0611,eclipse_noec,1,15197,0,33,134,101,4,False,0,SCORED
FR-BBD3-CAND-c0282,eclipse_noec,1,15197,0,24,149,125,4,False,0,SCORED
FR-BBD3-CAND-c0257,eclipse_noec,1,15197,0,24,100,76,4,False,0,SCORED
FR-BBD3-CAND-c1376,eclipse_noec,1,15197,0,18,159,141,5,False,0,SCORED
FR-BBD3-CAND-c0971,eclipse_noec,1,15197,0,26,190,163,2,False,0,SCORED
FR-BBD3-CAND-c0141,eclipse_noec,1,15197,0,24,111,87,5,False,1,SCORED
FR-BBD3-CAND-c1570,eclipse_noec,1,15197,0,37,139,102,3,False,0,SCORED
FR-BBD3-CAND-c0347,eclipse_noec,1,15197,0,19,198,177,3,False,0,SCORED
FR-BBD3-PARENT-c0001,eclipse_noec,3,15197,0,28,187,158,42,False,0,SCORED
FR-BBD3-PARENT-c0002,eclipse_noec,3,15197,0,19,154,135,52,False,0,SCORED
FR-BBD3-PARENT-c0006,eclipse_noec,3,15197,0,26,179,153,23,False,3,SCORED
FR-BBD3-PARENT-c0018,eclipse_noec,3,15197,0,31,151,120,36,False,0,SCORED
FR-BBD3-PARENT-c0039,eclipse_noec,3,15197,0,30,206,176,33,False,0,SCORED
FR-BBD3-PARENT-c0116,eclipse_noec,3,15197,0,28,196,166,27,False,0,SCORED
FR-BBD3-PARENT-c0118,eclipse_noec,3,15197,0,24,148,124,41,False,0,SCORED
FR-BBD3-PARENT-c0121,eclipse_noec,3,15197,0,49,183,134,31,False,6,SCORED
FR-BBD3-PARENT-c0134,eclipse_noec,3,15197,0,20,130,110,43,False,0,SCORED
FR-BBD3-PARENT-c0139,eclipse_noec,3,15197,0,21,101,80,32,False,0,SCORED
FR-BBD3-PARENT-c0148,eclipse_noec,3,15197,0,27,195,168,48,False,0,SCORED
FR-BBD3-PARENT-c0153,eclipse_noec,3,15197,0,44,187,141,10,False,0,SCORED
FR-BBD3-PARENT-c0163,eclipse_noec,3,15197,0,22,130,105,44,False,0,SCORED
FR-BBD3-PARENT-c0177,eclipse_noec,3,15197,0,29,185,156,26,False,0,SCORED
FR-BBD3-PARENT-c0233,eclipse_noec,3,15197,0,28,167,139,49,False,4,SCORED
FR-BBD3-PARENT-c0236,eclipse_noec,3,15197,0,16,154,136,47,False,0,SCORED
FR-BBD3-PARENT-c0245,eclipse_noec,3,15197,0,32,153,121,34,False,0,SCORED
FR-BBD3-PARENT-c0286,eclipse_noec,3,15197,0,33,188,155,26,False,0,SCORED
FR-BBD3-PARENT-c0288,eclipse_noec,3,15197,0,21,174,153,43,False,3,SCORED
FR-BBD3-PARENT-c0345,eclipse_noec,3,15197,0,35,151,116,36,False,0,SCORED
FR-BBD3-PARENT-c0352,eclipse_noec,3,15197,0,28,179,151,39,False,0,SCORED
FR-BBD3-PARENT-c0367,eclipse_noec,3,15197,0,23,164,141,37,False,0,SCORED
FR-BBD3-PARENT-c0371,eclipse_noec,3,15197,0,31,192,161,33,False,0,SCORED
FR-BBD3-PARENT-c0375,eclipse_noec,3,15197,0,25,120,95,40,False,3,SCORED
FR-BBD3-PARENT-c0388,eclipse_noec,3,15197,0,37,161,124,42,False,1,SCORED
FR-BBD3-PARENT-c0407,eclipse_noec,3,15197,0,80,207,127,19,False,0,SCORED
FR-BBD3-PARENT-c0426,eclipse_noec,3,15197,0,39,225,186,43,False,0,SCORED
FR-BBD3-PARENT-c0432,eclipse_noec,3,15197,0,24,146,122,44,False,0,SCORED
FR-BBD3-PARENT-c0444,eclipse_noec,3,15197,0,31,215,184,33,False,0,SCORED
FR-BBD3-PARENT-c0480,eclipse_noec,3,15197,0,22,139,117,56,False,0,SCORED
FR-BBD3-PARENT-c0486,eclipse_noec,3,15197,0,24,141,115,23,False,0,SCORED
FR-BBD3-PARENT-c0526,eclipse_noec,3,15197,0,27,240,212,41,False,0,SCORED
FR-BBD3-PARENT-c0563,eclipse_noec,3,15197,0,13,189,176,25,False,0,SCORED
FR-BBD3-PARENT-c0593,eclipse_noec,3,15197,0,23,142,119,34,False,0,SCORED
FR-BBD3-PARENT-c0597,eclipse_noec,3,15197,0,20,213,193,35,False,0,SCORED
FR-BBD3-PARENT-c0604,eclipse_noec,3,15197,0,62,159,97,16,False,0,SCORED
FR-BBD3-PARENT-c0612,eclipse_noec,3,15197,0,29,141,112,28,False,0,SCORED
FR-BBD3-PARENT-c0626,eclipse_noec,3,15197,0,62,142,80,22,False,1,SCORED
FR-BBD3-PARENT-c0639,eclipse_noec,3,15197,0,15,197,182,40,False,0,SCORED
FR-BBD3-PARENT-c0653,eclipse_noec,3,15197,0,22,205,183,28,False,0,SCORED
FR-BBD3-PARENT-c0689,eclipse_noec,3,15197,0,20,102,82,46,False,0,SCORED
FR-BBD3-PARENT-c0691,eclipse_noec,3,15197,0,21,159,137,43,False,0,SCORED
FR-BBD3-PARENT-c0694,eclipse_noec,3,15197,0,37,198,161,11,False,0,SCORED
FR-BBD3-PARENT-c0764,eclipse_noec,3,15197,0,40,135,95,31,False,0,SCORED
FR-BBD3-PARENT-c0765,eclipse_noec,3,15197,0,27,146,119,32,False,0,SCORED
FR-BBD3-PARENT-c0865,eclipse_noec,3,15197,0,23,121,98,25,False,1,SCORED
FR-BBD3-PARENT-c0897,eclipse_noec,3,15197,0,24,147,123,23,False,0,SCORED
FR-BBD3-PARENT-c0908,eclipse_noec,3,15197,0,25,178,151,23,False,0,SCORED
FR-BBD3-PARENT-c0939,eclipse_noec,3,15197,0,16,163,146,31,False,0,SCORED
FR-BBD3-PARENT-c0941,eclipse_noec,3,15197,0,27,176,149,27,False,4,SCORED
FR-BBD3-PARENT-c0946,eclipse_noec,3,15197,0,32,197,165,40,False,0,SCORED
FR-BBD3-PARENT-c0991,eclipse_noec,3,15197,0,37,151,114,33,False,0,SCORED
FR-BBD3-PARENT-c1013,eclipse_noec,3,15197,0,20,172,152,37,False,7,SCORED
FR-BBD3-PARENT-c1019,eclipse_noec,3,15197,0,19,140,121,36,False,0,SCORED
FR-BBD3-PARENT-c1039,eclipse_noec,3,15197,0,41,147,106,40,False,0,SCORED
FR-BBD3-PARENT-c1043,eclipse_noec,3,15197,0,19,151,132,35,False,0,SCORED
FR-BBD3-PARENT-c1066,eclipse_noec,3,15197,0,41,122,81,29,False,0,SCORED
FR-BBD3-PARENT-c1072,eclipse_noec,3,15197,0,39,153,114,42,False,0,SCORED
FR-BBD3-PARENT-c1078,eclipse_noec,3,15197,0,22,135,111,44,False,9,SCORED
FR-BBD3-PARENT-c1094,eclipse_noec,3,15197,0,22,140,118,51,False,0,SCORED
FR-BBD3-PARENT-c1161,eclipse_noec,3,15197,0,18,145,127,40,False,0,SCORED
FR-BBD3-PARENT-c1182,eclipse_noec,3,15197,0,29,187,158,45,False,0,SCORED
FR-BBD3-PARENT-c1188,eclipse_noec,3,15197,0,52,158,106,41,False,0,SCORED
FR-BBD3-PARENT-c1201,eclipse_noec,3,15197,0,33,175,142,19,False,0,SCORED
FR-BBD3-PARENT-c1263,eclipse_noec,3,15197,0,21,123,102,44,False,0,SCORED
FR-BBD3-PARENT-c1266,eclipse_noec,3,15197,0,32,192,160,29,False,0,SCORED
FR-BBD3-PARENT-c1267,eclipse_noec,3,15197,0,18,126,108,32,False,0,SCORED
FR-BBD3-PARENT-c1285,eclipse_noec,3,15197,0,25,193,167,42,False,0,SCORED
FR-BBD3-PARENT-c1296,eclipse_noec,3,15197,0,20,126,106,51,False,0,SCORED
FR-BBD3-PARENT-c1313,eclipse_noec,3,15197,0,14,134,120,35,False,0,SCORED
FR-BBD3-PARENT-c1350,eclipse_noec,3,15197,0,21,179,156,65,False,0,SCORED
FR-BBD3-PARENT-c1352,eclipse_noec,3,15197,0,32,232,200,36,False,0,SCORED
FR-BBD3-PARENT-c1354,eclipse_noec,3,15197,0,18,173,153,17,False,0,SCORED
FR-BBD3-PARENT-c1383,eclipse_noec,3,15197,0,24,204,180,44,False,0,SCORED
FR-BBD3-PARENT-c1391,eclipse_noec,3,15197,0,31,166,135,39,False,0,SCORED
FR-BBD3-PARENT-c1412,eclipse_noec,3,15197,0,23,163,140,47,False,0,SCORED
FR-BBD3-PARENT-c1441,eclipse_noec,3,15197,0,24,190,166,21,False,0,SCORED
FR-BBD3-PARENT-c1457,eclipse_noec,3,15197,0,26,147,121,34,False,1,SCORED
FR-BBD3-PARENT-c1481,eclipse_noec,3,15197,0,13,141,127,39,False,0,SCORED
FR-BBD3-PARENT-c1524,eclipse_noec,3,15197,0,24,180,156,44,False,0,SCORED
FR-BBD3-PARENT-c1531,eclipse_noec,3,15197,0,39,154,115,32,False,0,SCORED
FR-BBD3-PARENT-c1549,eclipse_noec,3,15197,0,45,208,163,35,False,0,SCORED
FR-BBD3-PARENT-c1586,eclipse_noec,3,15197,0,25,97,72,32,False,0,SCORED
FR-BBD3-CAND-c0620,eclipse_noec,3,15197,0,31,179,148,47,False,0,SCORED
FR-BBD3-CAND-c0611,eclipse_noec,3,15197,0,33,134,101,32,False,0,SCORED
FR-BBD3-CAND-c0282,eclipse_noec,3,15197,0,24,149,125,38,False,0,SCORED
FR-BBD3-CAND-c0257,eclipse_noec,3,15197,0,24,100,76,29,False,0,SCORED
FR-BBD3-CAND-c1376,eclipse_noec,3,15197,0,18,159,141,40,False,0,SCORED
FR-BBD3-CAND-c0971,eclipse_noec,3,15197,0,26,190,163,42,False,0,SCORED
FR-BBD3-CAND-c0141,eclipse_noec,3,15197,0,24,111,87,28,False,1,SCORED
FR-BBD3-CAND-c1570,eclipse_noec,3,15197,0,37,139,102,31,False,0,SCORED
FR-BBD3-CAND-c0347,eclipse_noec,3,15197,0,19,198,177,25,False,0,SCORED
FR-BBD3-PARENT-c0001,eclipse_noec,5,15197,0,28,187,158,95,False,0,SCORED
FR-BBD3-PARENT-c0002,eclipse_noec,5,15197,0,19,154,135,102,False,0,SCORED
FR-BBD3-PARENT-c0006,eclipse_noec,5,15197,0,26,179,153,79,False,3,SCORED
FR-BBD3-PARENT-c0018,eclipse_noec,5,15197,0,31,151,120,81,False,0,SCORED
FR-BBD3-PARENT-c0039,eclipse_noec,5,15197,0,30,206,176,79,False,0,SCORED
FR-BBD3-PARENT-c0116,eclipse_noec,5,15197,0,28,196,166,69,False,0,SCORED
FR-BBD3-PARENT-c0118,eclipse_noec,5,15197,0,24,148,124,92,False,0,SCORED
FR-BBD3-PARENT-c0121,eclipse_noec,5,15197,0,49,183,134,72,False,6,SCORED
FR-BBD3-PARENT-c0134,eclipse_noec,5,15197,0,20,130,110,74,False,0,SCORED
FR-BBD3-PARENT-c0139,eclipse_noec,5,15197,0,21,101,80,42,False,0,SCORED
FR-BBD3-PARENT-c0148,eclipse_noec,5,15197,0,27,195,168,105,False,0,SCORED
FR-BBD3-PARENT-c0153,eclipse_noec,5,15197,0,44,187,141,33,False,0,SCORED
FR-BBD3-PARENT-c0163,eclipse_noec,5,15197,0,22,130,105,72,False,0,SCORED
FR-BBD3-PARENT-c0177,eclipse_noec,5,15197,0,29,185,156,62,False,0,SCORED
FR-BBD3-PARENT-c0233,eclipse_noec,5,15197,0,28,167,139,97,False,4,SCORED
FR-BBD3-PARENT-c0236,eclipse_noec,5,15197,0,16,154,136,80,False,0,SCORED
FR-BBD3-PARENT-c0245,eclipse_noec,5,15197,0,32,153,121,84,False,0,SCORED
FR-BBD3-PARENT-c0286,eclipse_noec,5,15197,0,33,188,155,62,False,0,SCORED
FR-BBD3-PARENT-c0288,eclipse_noec,5,15197,0,21,174,153,87,False,3,SCORED
FR-BBD3-PARENT-c0345,eclipse_noec,5,15197,0,35,151,116,89,False,0,SCORED
FR-BBD3-PARENT-c0352,eclipse_noec,5,15197,0,28,179,151,90,False,0,SCORED
FR-BBD3-PARENT-c0367,eclipse_noec,5,15197,0,23,164,141,94,False,0,SCORED
FR-BBD3-PARENT-c0371,eclipse_noec,5,15197,0,31,192,161,53,False,0,SCORED
FR-BBD3-PARENT-c0375,eclipse_noec,5,15197,0,25,120,95,72,False,3,SCORED
FR-BBD3-PARENT-c0388,eclipse_noec,5,15197,0,37,161,124,74,False,1,SCORED
FR-BBD3-PARENT-c0407,eclipse_noec,5,15197,0,80,207,127,46,False,0,SCORED
FR-BBD3-PARENT-c0426,eclipse_noec,5,15197,0,39,225,186,67,False,0,SCORED
FR-BBD3-PARENT-c0432,eclipse_noec,5,15197,0,24,146,122,91,False,0,SCORED
FR-BBD3-PARENT-c0444,eclipse_noec,5,15197,0,31,215,184,80,False,0,SCORED
FR-BBD3-PARENT-c0480,eclipse_noec,5,15197,0,22,139,117,97,False,0,SCORED
FR-BBD3-PARENT-c0486,eclipse_noec,5,15197,0,24,141,115,77,False,0,SCORED
FR-BBD3-PARENT-c0526,eclipse_noec,5,15197,0,27,240,212,101,False,0,SCORED
FR-BBD3-PARENT-c0563,eclipse_noec,5,15197,0,13,189,176,52,False,0,SCORED
FR-BBD3-PARENT-c0593,eclipse_noec,5,15197,0,23,142,119,88,False,0,SCORED
FR-BBD3-PARENT-c0597,eclipse_noec,5,15197,0,20,213,193,85,False,0,SCORED
FR-BBD3-PARENT-c0604,eclipse_noec,5,15197,0,62,159,97,55,False,0,SCORED
FR-BBD3-PARENT-c0612,eclipse_noec,5,15197,0,29,141,112,62,False,0,SCORED
FR-BBD3-PARENT-c0626,eclipse_noec,5,15197,0,62,142,80,35,False,1,SCORED
FR-BBD3-PARENT-c0639,eclipse_noec,5,15197,0,15,197,182,64,False,0,SCORED
FR-BBD3-PARENT-c0653,eclipse_noec,5,15197,0,22,205,183,63,False,0,SCORED
FR-BBD3-PARENT-c0689,eclipse_noec,5,15197,0,20,102,82,60,False,0,SCORED
FR-BBD3-PARENT-c0691,eclipse_noec,5,15197,0,21,159,137,93,False,0,SCORED
FR-BBD3-PARENT-c0694,eclipse_noec,5,15197,0,37,198,161,40,False,0,SCORED
FR-BBD3-PARENT-c0764,eclipse_noec,5,15197,0,40,135,95,66,False,0,SCORED
FR-BBD3-PARENT-c0765,eclipse_noec,5,15197,0,27,146,119,91,False,0,SCORED
FR-BBD3-PARENT-c0865,eclipse_noec,5,15197,0,23,121,98,76,False,1,SCORED
FR-BBD3-PARENT-c0897,eclipse_noec,5,15197,0,24,147,123,51,False,0,SCORED
FR-BBD3-PARENT-c0908,eclipse_noec,5,15197,0,25,178,151,49,False,0,SCORED
FR-BBD3-PARENT-c0939,eclipse_noec,5,15197,0,16,163,146,84,False,0,SCORED
FR-BBD3-PARENT-c0941,eclipse_noec,5,15197,0,27,176,149,52,False,4,SCORED
FR-BBD3-PARENT-c0946,eclipse_noec,5,15197,0,32,197,165,100,False,0,SCORED
FR-BBD3-PARENT-c0991,eclipse_noec,5,15197,0,37,151,114,56,False,0,SCORED
FR-BBD3-PARENT-c1013,eclipse_noec,5,15197,0,20,172,152,82,False,7,SCORED
FR-BBD3-PARENT-c1019,eclipse_noec,5,15197,0,19,140,121,81,False,0,SCORED
FR-BBD3-PARENT-c1039,eclipse_noec,5,15197,0,41,147,106,68,False,0,SCORED
FR-BBD3-PARENT-c1043,eclipse_noec,5,15197,0,19,151,132,66,False,0,SCORED
FR-BBD3-PARENT-c1066,eclipse_noec,5,15197,0,41,122,81,56,False,0,SCORED
FR-BBD3-PARENT-c1072,eclipse_noec,5,15197,0,39,153,114,74,False,0,SCORED
FR-BBD3-PARENT-c1078,eclipse_noec,5,15197,0,22,135,111,72,False,9,SCORED
FR-BBD3-PARENT-c1094,eclipse_noec,5,15197,0,22,140,118,84,False,0,SCORED
FR-BBD3-PARENT-c1161,eclipse_noec,5,15197,0,18,145,127,82,False,0,SCORED
FR-BBD3-PARENT-c1182,eclipse_noec,5,15197,0,29,187,158,82,False,0,SCORED
FR-BBD3-PARENT-c1188,eclipse_noec,5,15197,0,52,158,106,57,False,0,SCORED
FR-BBD3-PARENT-c1201,eclipse_noec,5,15197,0,33,175,142,58,False,0,SCORED
FR-BBD3-PARENT-c1263,eclipse_noec,5,15197,0,21,123,102,76,False,0,SCORED
FR-BBD3-PARENT-c1266,eclipse_noec,5,15197,0,32,192,160,75,False,0,SCORED
FR-BBD3-PARENT-c1267,eclipse_noec,5,15197,0,18,126,108,63,False,0,SCORED
FR-BBD3-PARENT-c1285,eclipse_noec,5,15197,0,25,193,167,91,False,0,SCORED
FR-BBD3-PARENT-c1296,eclipse_noec,5,15197,0,20,126,106,86,False,0,SCORED
FR-BBD3-PARENT-c1313,eclipse_noec,5,15197,0,14,134,120,67,False,0,SCORED
FR-BBD3-PARENT-c1350,eclipse_noec,5,15197,0,21,179,156,99,False,0,SCORED
FR-BBD3-PARENT-c1352,eclipse_noec,5,15197,0,32,232,200,74,False,0,SCORED
FR-BBD3-PARENT-c1354,eclipse_noec,5,15197,0,18,173,153,77,False,0,SCORED
FR-BBD3-PARENT-c1383,eclipse_noec,5,15197,0,24,204,180,82,False,0,SCORED
FR-BBD3-PARENT-c1391,eclipse_noec,5,15197,0,31,166,135,67,False,0,SCORED
FR-BBD3-PARENT-c1412,eclipse_noec,5,15197,0,23,163,140,97,False,0,SCORED
FR-BBD3-PARENT-c1441,eclipse_noec,5,15197,0,24,190,166,82,False,0,SCORED
FR-BBD3-PARENT-c1457,eclipse_noec,5,15197,0,26,147,121,81,False,1,SCORED
FR-BBD3-PARENT-c1481,eclipse_noec,5,15197,0,13,141,127,79,False,0,SCORED
FR-BBD3-PARENT-c1524,eclipse_noec,5,15197,0,24,180,156,94,False,0,SCORED
FR-BBD3-PARENT-c1531,eclipse_noec,5,15197,0,39,154,115,68,False,0,SCORED
FR-BBD3-PARENT-c1549,eclipse_noec,5,15197,0,45,208,163,55,False,0,SCORED
FR-BBD3-PARENT-c1586,eclipse_noec,5,15197,0,25,97,72,45,False,0,SCORED
FR-BBD3-CAND-c0620,eclipse_noec,5,15197,0,31,179,148,71,False,0,SCORED
FR-BBD3-CAND-c0611,eclipse_noec,5,15197,0,33,134,101,74,False,0,SCORED
FR-BBD3-CAND-c0282,eclipse_noec,5,15197,0,24,149,125,88,False,0,SCORED
FR-BBD3-CAND-c0257,eclipse_noec,5,15197,0,24,100,76,58,False,0,SCORED
FR-BBD3-CAND-c1376,eclipse_noec,5,15197,0,18,159,141,77,False,0,SCORED
FR-BBD3-CAND-c0971,eclipse_noec,5,15197,0,26,190,163,77,False,0,SCORED
FR-BBD3-CAND-c0141,eclipse_noec,5,15197,0,24,111,87,47,False,1,SCORED
FR-BBD3-CAND-c1570,eclipse_noec,5,15197,0,37,139,102,64,False,0,SCORED
FR-BBD3-CAND-c0347,eclipse_noec,5,15197,0,19,198,177,58,False,0,SCORED
FR-BBD3-PARENT-c0001,eclipse_noec,10,15197,0,28,187,158,145,False,0,SCORED
FR-BBD3-PARENT-c0002,eclipse_noec,10,15197,0,19,154,135,128,False,0,SCORED
FR-BBD3-PARENT-c0006,eclipse_noec,10,15197,0,26,179,153,116,False,3,SCORED
FR-BBD3-PARENT-c0018,eclipse_noec,10,15197,0,31,151,120,104,False,0,SCORED
FR-BBD3-PARENT-c0039,eclipse_noec,10,15197,0,30,206,176,149,False,0,SCORED
FR-BBD3-PARENT-c0116,eclipse_noec,10,15197,0,28,196,166,130,False,0,SCORED
FR-BBD3-PARENT-c0118,eclipse_noec,10,15197,0,24,148,124,109,False,0,SCORED
FR-BBD3-PARENT-c0121,eclipse_noec,10,15197,0,49,183,134,101,False,6,SCORED
FR-BBD3-PARENT-c0134,eclipse_noec,10,15197,0,20,130,110,85,False,0,SCORED
FR-BBD3-PARENT-c0139,eclipse_noec,10,15197,0,21,101,80,63,False,0,SCORED
FR-BBD3-PARENT-c0148,eclipse_noec,10,15197,0,27,195,168,154,False,0,SCORED
FR-BBD3-PARENT-c0153,eclipse_noec,10,15197,0,44,187,141,102,False,0,SCORED
FR-BBD3-PARENT-c0163,eclipse_noec,10,15197,0,22,130,105,74,False,0,SCORED
FR-BBD3-PARENT-c0177,eclipse_noec,10,15197,0,29,185,156,126,False,0,SCORED
FR-BBD3-PARENT-c0233,eclipse_noec,10,15197,0,28,167,139,119,False,4,SCORED
FR-BBD3-PARENT-c0236,eclipse_noec,10,15197,0,16,154,136,112,False,0,SCORED
FR-BBD3-PARENT-c0245,eclipse_noec,10,15197,0,32,153,121,102,False,0,SCORED
FR-BBD3-PARENT-c0286,eclipse_noec,10,15197,0,33,188,155,98,False,0,SCORED
FR-BBD3-PARENT-c0288,eclipse_noec,10,15197,0,21,174,153,119,False,3,SCORED
FR-BBD3-PARENT-c0345,eclipse_noec,10,15197,0,35,151,116,97,False,0,SCORED
FR-BBD3-PARENT-c0352,eclipse_noec,10,15197,0,28,179,151,124,False,0,SCORED
FR-BBD3-PARENT-c0367,eclipse_noec,10,15197,0,23,164,141,119,False,0,SCORED
FR-BBD3-PARENT-c0371,eclipse_noec,10,15197,0,31,192,161,133,False,0,SCORED
FR-BBD3-PARENT-c0375,eclipse_noec,10,15197,0,25,120,95,78,False,3,SCORED
FR-BBD3-PARENT-c0388,eclipse_noec,10,15197,0,37,161,124,94,False,1,SCORED
FR-BBD3-PARENT-c0407,eclipse_noec,10,15197,0,80,207,127,70,False,0,SCORED
FR-BBD3-PARENT-c0426,eclipse_noec,10,15197,0,39,225,186,160,False,0,SCORED
FR-BBD3-PARENT-c0432,eclipse_noec,10,15197,0,24,146,122,103,False,0,SCORED
FR-BBD3-PARENT-c0444,eclipse_noec,10,15197,0,31,215,184,157,False,0,SCORED
