timestamp_utc,uid,url_kind,accession,url,http_status,retry_count,final_outcome
2026-08-16T03:24:09.320463+00:00,O57214,afdb_v6_probe,Q6J3C2,https://alphafold.ebi.ac.uk/files/AF-Q6J3C2-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:24:10.395734+00:00,O57245,uniprot_direct,O57245,https://rest.uniprot.org/uniprotkb/O57245.json,200,0,success
2026-08-16T03:24:32.445846+00:00,O57245,afdb_v6_probe,O57245,https://alphafold.ebi.ac.uk/files/AF-O57245-F1-model_v6.pdb,404,1,not_found
2026-08-16T03:24:34.349220+00:00,O57252,uniprot_direct,O57252,https://rest.uniprot.org/uniprotkb/O57252.json,200,0,success
2026-08-16T03:24:35.297162+00:00,O57252,afdb_v6_probe,O57252,https://alphafold.ebi.ac.uk/files/AF-O57252-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:24:36.334378+00:00,O61069,uniprot_direct,O61069,https://rest.uniprot.org/uniprotkb/O61069.json,200,0,success
2026-08-16T03:24:37.295734+00:00,O61069,afdb_v6_probe,O61069,https://alphafold.ebi.ac.uk/files/AF-O61069-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:24:38.343956+00:00,O62768,uniprot_direct,O62768,https://rest.uniprot.org/uniprotkb/O62768.json,200,0,success
2026-08-16T03:24:39.304047+00:00,O62768,afdb_v6_probe,O62768,https://alphafold.ebi.ac.uk/files/AF-O62768-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:24:40.329248+00:00,O64174,uniprot_direct,O64174,https://rest.uniprot.org/uniprotkb/O64174.json,200,0,success
2026-08-16T03:24:41.300947+00:00,O64174,afdb_v6_probe,O64174,https://alphafold.ebi.ac.uk/files/AF-O64174-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:24:42.285215+00:00,O64238,uniprot_direct,O64238,https://rest.uniprot.org/uniprotkb/O64238.json,200,0,success
2026-08-16T03:24:43.418923+00:00,O64238,afdb_v6_probe,O64238,https://alphafold.ebi.ac.uk/files/AF-O64238-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:24:44.444820+00:00,O64240,uniprot_direct,O64240,https://rest.uniprot.org/uniprotkb/O64240.json,200,0,success
2026-08-16T03:24:45.444561+00:00,O64240,afdb_v6_probe,O64240,https://alphafold.ebi.ac.uk/files/AF-O64240-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:24:46.449385+00:00,O64900,uniprot_direct,O64900,https://rest.uniprot.org/uniprotkb/O64900.json,200,0,success
2026-08-16T03:24:47.455836+00:00,O64900,afdb_v6_probe,O64900,https://alphafold.ebi.ac.uk/files/AF-O64900-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:24:48.483890+00:00,O65316,uniprot_direct,O65316,https://rest.uniprot.org/uniprotkb/O65316.json,200,0,success
2026-08-16T03:24:49.457182+00:00,O65316,afdb_v6_probe,O65316,https://alphafold.ebi.ac.uk/files/AF-O65316-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:24:54.390012+00:00,O67139,uniprot_direct,O67139,https://rest.uniprot.org/uniprotkb/O67139.json,200,0,success
2026-08-16T03:24:55.393844+00:00,O67139,afdb_v6_probe,O67139,https://alphafold.ebi.ac.uk/files/AF-O67139-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:24:56.340727+00:00,O67441,uniprot_direct,O67441,https://rest.uniprot.org/uniprotkb/O67441.json,200,0,success
2026-08-16T03:24:57.320349+00:00,O67441,afdb_v6_probe,O67441,https://alphafold.ebi.ac.uk/files/AF-O67441-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:24:58.395509+00:00,O69407,uniprot_direct,O69407,https://rest.uniprot.org/uniprotkb/O69407.json,200,0,success
2026-08-16T03:24:59.432104+00:00,O69407,afdb_v6_probe,O69407,https://alphafold.ebi.ac.uk/files/AF-O69407-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:25:00.510473+00:00,O69407,afdb_v6_probe,Q9R4H0,https://alphafold.ebi.ac.uk/files/AF-Q9R4H0-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:25:01.534492+00:00,O69783,uniprot_direct,O69783,https://rest.uniprot.org/uniprotkb/O69783.json,200,0,success
2026-08-16T03:25:02.592449+00:00,O69783,afdb_v6_probe,O69783,https://alphafold.ebi.ac.uk/files/AF-O69783-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:25:03.769811+00:00,O70325,uniprot_direct,O70325,https://rest.uniprot.org/uniprotkb/O70325.json,200,0,success
2026-08-16T03:25:04.779681+00:00,O70325,afdb_v6_probe,O70325,https://alphafold.ebi.ac.uk/files/AF-O70325-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:25:05.776709+00:00,O70325,afdb_v6_probe,O35560,https://alphafold.ebi.ac.uk/files/AF-O35560-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:25:06.791160+00:00,O70325,afdb_v6_probe,Q8K4U8,https://alphafold.ebi.ac.uk/files/AF-Q8K4U8-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:25:28.806550+00:00,O70325,afdb_v6_probe,Q91XR9,https://alphafold.ebi.ac.uk/files/AF-Q91XR9-F1-model_v6.pdb,404,1,not_found
2026-08-16T03:25:29.871518+00:00,O70325,afdb_v6_probe,Q9JK35,https://alphafold.ebi.ac.uk/files/AF-Q9JK35-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:25:30.921282+00:00,O71028,uniprot_direct,O71028,https://rest.uniprot.org/uniprotkb/O71028.json,200,0,success
2026-08-16T03:25:31.880157+00:00,O71028,afdb_v6_probe,O71028,https://alphafold.ebi.ac.uk/files/AF-O71028-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:25:32.895436+00:00,O71028,afdb_v6_probe,Q5TJA2,https://alphafold.ebi.ac.uk/files/AF-Q5TJA2-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:25:54.932293+00:00,O71028,afdb_v6_probe,Q777W3,https://alphafold.ebi.ac.uk/files/AF-Q777W3-F1-model_v6.pdb,404,1,not_found
2026-08-16T03:25:55.934410+00:00,O71153,uniprot_direct,O71153,https://rest.uniprot.org/uniprotkb/O71153.json,200,0,success
2026-08-16T03:25:56.946809+00:00,O71153,afdb_v6_probe,O71153,https://alphafold.ebi.ac.uk/files/AF-O71153-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:25:57.965502+00:00,O72904,uniprot_direct,O72904,https://rest.uniprot.org/uniprotkb/O72904.json,200,0,success
2026-08-16T03:25:58.938805+00:00,O72904,afdb_v6_probe,O72904,https://alphafold.ebi.ac.uk/files/AF-O72904-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:00.035265+00:00,O72907,uniprot_direct,O72907,https://rest.uniprot.org/uniprotkb/O72907.json,200,0,success
2026-08-16T03:26:01.005032+00:00,O72907,afdb_v6_probe,O72907,https://alphafold.ebi.ac.uk/files/AF-O72907-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:02.063143+00:00,O72908,uniprot_direct,O72908,https://rest.uniprot.org/uniprotkb/O72908.json,200,0,success
2026-08-16T03:26:03.058689+00:00,O72908,afdb_v6_probe,O72908,https://alphafold.ebi.ac.uk/files/AF-O72908-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:04.069572+00:00,O83386,uniprot_direct,O83386,https://rest.uniprot.org/uniprotkb/O83386.json,200,0,success
2026-08-16T03:26:05.039242+00:00,O83386,afdb_v6_probe,O83386,https://alphafold.ebi.ac.uk/files/AF-O83386-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:06.117470+00:00,O83432,uniprot_direct,O83432,https://rest.uniprot.org/uniprotkb/O83432.json,200,0,success
2026-08-16T03:26:07.089391+00:00,O83432,afdb_v6_probe,O83432,https://alphafold.ebi.ac.uk/files/AF-O83432-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:08.815236+00:00,O83571,uniprot_direct,O83571,https://rest.uniprot.org/uniprotkb/O83571.json,200,0,success
2026-08-16T03:26:31.679326+00:00,O83571,afdb_v6_probe,O83571,https://alphafold.ebi.ac.uk/files/AF-O83571-F1-model_v6.pdb,404,1,not_found
2026-08-16T03:26:32.706944+00:00,O83759,uniprot_direct,O83759,https://rest.uniprot.org/uniprotkb/O83759.json,200,0,success
2026-08-16T03:26:33.814437+00:00,O83759,afdb_v6_probe,O83759,https://alphafold.ebi.ac.uk/files/AF-O83759-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:34.988623+00:00,O83774,uniprot_direct,O83774,https://rest.uniprot.org/uniprotkb/O83774.json,200,0,success
2026-08-16T03:26:36.007339+00:00,O83774,afdb_v6_probe,O83774,https://alphafold.ebi.ac.uk/files/AF-O83774-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:36.974082+00:00,O86186,uniprot_direct,O86186,https://rest.uniprot.org/uniprotkb/O86186.json,200,0,success
2026-08-16T03:26:38.416099+00:00,O86186,afdb_v6_probe,O86186,https://alphafold.ebi.ac.uk/files/AF-O86186-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:39.454288+00:00,O87790,uniprot_direct,O87790,https://rest.uniprot.org/uniprotkb/O87790.json,200,0,success
2026-08-16T03:26:40.505793+00:00,O87790,afdb_v6_probe,O87790,https://alphafold.ebi.ac.uk/files/AF-O87790-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:41.795004+00:00,O89049,uniprot_direct,O89049,https://rest.uniprot.org/uniprotkb/O89049.json,200,0,success
2026-08-16T03:26:42.771864+00:00,O89049,afdb_v6_probe,O89049,https://alphafold.ebi.ac.uk/files/AF-O89049-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:43.729215+00:00,O89049,afdb_v6_probe,Q5U344,https://alphafold.ebi.ac.uk/files/AF-Q5U344-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:44.721130+00:00,O89049,afdb_v6_probe,Q9JKZ3,https://alphafold.ebi.ac.uk/files/AF-Q9JKZ3-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:45.715503+00:00,O89049,afdb_v6_probe,Q9JKZ4,https://alphafold.ebi.ac.uk/files/AF-Q9JKZ4-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:46.751109+00:00,O89049,afdb_v6_probe,Q9R1I3,https://alphafold.ebi.ac.uk/files/AF-Q9R1I3-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:47.808504+00:00,O91254,uniprot_direct,O91254,https://rest.uniprot.org/uniprotkb/O91254.json,200,0,success
2026-08-16T03:26:48.891265+00:00,O91254,afdb_v6_probe,O91254,https://alphafold.ebi.ac.uk/files/AF-O91254-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:49.995839+00:00,O91262,uniprot_direct,O91262,https://rest.uniprot.org/uniprotkb/O91262.json,200,0,success
2026-08-16T03:26:50.955191+00:00,O91262,afdb_v6_probe,O91262,https://alphafold.ebi.ac.uk/files/AF-O91262-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:52.225117+00:00,O91729,uniprot_direct,O91729,https://rest.uniprot.org/uniprotkb/O91729.json,200,0,success
2026-08-16T03:26:53.204887+00:00,O91729,afdb_v6_probe,O91729,https://alphafold.ebi.ac.uk/files/AF-O91729-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:54.289188+00:00,O92367,uniprot_direct,O92367,https://rest.uniprot.org/uniprotkb/O92367.json,200,0,success
2026-08-16T03:26:55.344539+00:00,O92367,afdb_v6_probe,O92367,https://alphafold.ebi.ac.uk/files/AF-O92367-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:56.497579+00:00,O92490,uniprot_direct,O92490,https://rest.uniprot.org/uniprotkb/O92490.json,200,0,success
2026-08-16T03:26:57.589573+00:00,O92490,afdb_v6_probe,O92490,https://alphafold.ebi.ac.uk/files/AF-O92490-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:26:58.889468+00:00,O93658,uniprot_direct,O93658,https://rest.uniprot.org/uniprotkb/O93658.json,200,0,success
2026-08-16T03:26:59.976768+00:00,O93658,afdb_v6_probe,O93658,https://alphafold.ebi.ac.uk/files/AF-O93658-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:01.221249+00:00,O93661,uniprot_direct,O93661,https://rest.uniprot.org/uniprotkb/O93661.json,200,0,success
2026-08-16T03:27:02.211560+00:00,O93661,afdb_v6_probe,O93661,https://alphafold.ebi.ac.uk/files/AF-O93661-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:03.230008+00:00,O93661,afdb_v6_probe,Q9C4B8,https://alphafold.ebi.ac.uk/files/AF-Q9C4B8-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:04.188261+00:00,O98360,uniprot_direct,O98360,https://rest.uniprot.org/uniprotkb/O98360.json,200,0,success
2026-08-16T03:27:05.197978+00:00,O98360,afdb_v6_probe,O98360,https://alphafold.ebi.ac.uk/files/AF-O98360-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:06.256945+00:00,O98360,afdb_v6_probe,Q9GE58,https://alphafold.ebi.ac.uk/files/AF-Q9GE58-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:07.258928+00:00,O98668,uniprot_direct,O98668,https://rest.uniprot.org/uniprotkb/O98668.json,200,0,success
2026-08-16T03:27:08.298424+00:00,O98668,afdb_v6_probe,O98668,https://alphafold.ebi.ac.uk/files/AF-O98668-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:10.037947+00:00,O98766,uniprot_direct,O98766,https://rest.uniprot.org/uniprotkb/O98766.json,200,0,success
2026-08-16T03:27:11.127911+00:00,O98766,afdb_v6_probe,O98766,https://alphafold.ebi.ac.uk/files/AF-O98766-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:12.225845+00:00,O98883,uniprot_direct,O98883,https://rest.uniprot.org/uniprotkb/O98883.json,200,0,success
2026-08-16T03:27:13.243541+00:00,O98883,afdb_v6_probe,O98883,https://alphafold.ebi.ac.uk/files/AF-O98883-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:14.223545+00:00,O99001,uniprot_direct,O99001,https://rest.uniprot.org/uniprotkb/O99001.json,200,0,success
2026-08-16T03:27:15.279362+00:00,O99001,afdb_v6_probe,O99001,https://alphafold.ebi.ac.uk/files/AF-O99001-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:16.324397+00:00,P00346,uniprot_direct,P00346,https://rest.uniprot.org/uniprotkb/P00346.json,200,0,success
2026-08-16T03:27:17.371831+00:00,P00346,afdb_v6_probe,P00346,https://alphafold.ebi.ac.uk/files/AF-P00346-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:18.344107+00:00,P00346,afdb_v6_probe,Q95308,https://alphafold.ebi.ac.uk/files/AF-Q95308-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:19.318829+00:00,P00368,uniprot_direct,P00368,https://rest.uniprot.org/uniprotkb/P00368.json,200,0,success
2026-08-16T03:27:20.417484+00:00,P00368,afdb_v6_probe,P00368,https://alphafold.ebi.ac.uk/files/AF-P00368-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:21.466971+00:00,P00435,uniprot_direct,P00435,https://rest.uniprot.org/uniprotkb/P00435.json,200,0,success
2026-08-16T03:27:22.434313+00:00,P00435,afdb_v6_probe,P00435,https://alphafold.ebi.ac.uk/files/AF-P00435-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:23.410693+00:00,P00435,afdb_v6_probe,A6QPG3,https://alphafold.ebi.ac.uk/files/AF-A6QPG3-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:24.439039+00:00,P00471,uniprot_direct,P00471,https://rest.uniprot.org/uniprotkb/P00471.json,200,0,success
2026-08-16T03:27:25.466549+00:00,P00471,afdb_v6_probe,P00471,https://alphafold.ebi.ac.uk/files/AF-P00471-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:27.057444+00:00,P00476,uniprot_direct,P00476,https://rest.uniprot.org/uniprotkb/P00476.json,200,0,success
2026-08-16T03:27:29.740109+00:00,P00476,afdb_v6_probe,P00476,https://alphafold.ebi.ac.uk/files/AF-P00476-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:30.729695+00:00,P00513,uniprot_direct,P00513,https://rest.uniprot.org/uniprotkb/P00513.json,200,0,success
2026-08-16T03:27:31.710060+00:00,P00513,afdb_v6_probe,P00513,https://alphafold.ebi.ac.uk/files/AF-P00513-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:33.050069+00:00,P00521,uniprot_direct,P00521,https://rest.uniprot.org/uniprotkb/P00521.json,200,0,success
2026-08-16T03:27:34.149703+00:00,P00521,afdb_v6_probe,P00521,https://alphafold.ebi.ac.uk/files/AF-P00521-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:35.167788+00:00,P00524,uniprot_direct,P00524,https://rest.uniprot.org/uniprotkb/P00524.json,200,0,success
2026-08-16T03:27:36.219161+00:00,P00524,afdb_v6_probe,P00524,https://alphafold.ebi.ac.uk/files/AF-P00524-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:37.819041+00:00,P00525,uniprot_direct,P00525,https://rest.uniprot.org/uniprotkb/P00525.json,200,0,success
2026-08-16T03:27:38.849182+00:00,P00525,afdb_v6_probe,P00525,https://alphafold.ebi.ac.uk/files/AF-P00525-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:27:39.858281+00:00,P00526,uniprot_direct,P00526,https://rest.uniprot.org/uniprotkb/P00526.json,200,0,success
2026-08-16T03:28:01.825852+00:00,P00526,afdb_v6_probe,P00526,https://alphafold.ebi.ac.uk/files/AF-P00526-F1-model_v6.pdb,404,1,not_found
2026-08-16T03:28:02.858391+00:00,P00526,afdb_v6_probe,O92806,https://alphafold.ebi.ac.uk/files/AF-O92806-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:03.848348+00:00,P00527,uniprot_direct,P00527,https://rest.uniprot.org/uniprotkb/P00527.json,200,0,success
2026-08-16T03:28:25.881578+00:00,P00527,afdb_v6_probe,P00527,https://alphafold.ebi.ac.uk/files/AF-P00527-F1-model_v6.pdb,404,1,not_found
2026-08-16T03:28:26.923635+00:00,P00529,uniprot_direct,P00529,https://rest.uniprot.org/uniprotkb/P00529.json,200,0,success
2026-08-16T03:28:27.954671+00:00,P00529,afdb_v6_probe,P00529,https://alphafold.ebi.ac.uk/files/AF-P00529-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:28.912316+00:00,P00530,uniprot_direct,P00530,https://rest.uniprot.org/uniprotkb/P00530.json,200,0,success
2026-08-16T03:28:29.962227+00:00,P00530,afdb_v6_probe,P00530,https://alphafold.ebi.ac.uk/files/AF-P00530-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:31.140141+00:00,P00531,uniprot_direct,P00531,https://rest.uniprot.org/uniprotkb/P00531.json,200,0,success
2026-08-16T03:28:32.118498+00:00,P00531,afdb_v6_probe,P00531,https://alphafold.ebi.ac.uk/files/AF-P00531-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:33.134538+00:00,P00532,uniprot_direct,P00532,https://rest.uniprot.org/uniprotkb/P00532.json,200,0,success
2026-08-16T03:28:34.163448+00:00,P00532,afdb_v6_probe,P00532,https://alphafold.ebi.ac.uk/files/AF-P00532-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:35.173369+00:00,P00534,uniprot_direct,P00534,https://rest.uniprot.org/uniprotkb/P00534.json,200,0,success
2026-08-16T03:28:36.211263+00:00,P00534,afdb_v6_probe,P00534,https://alphafold.ebi.ac.uk/files/AF-P00534-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:37.265960+00:00,P00535,uniprot_direct,P00535,https://rest.uniprot.org/uniprotkb/P00535.json,200,0,success
2026-08-16T03:28:38.208099+00:00,P00535,afdb_v6_probe,P00535,https://alphafold.ebi.ac.uk/files/AF-P00535-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:39.271048+00:00,P00537,uniprot_direct,P00537,https://rest.uniprot.org/uniprotkb/P00537.json,200,0,success
2026-08-16T03:28:40.307481+00:00,P00537,afdb_v6_probe,P00537,https://alphafold.ebi.ac.uk/files/AF-P00537-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:41.247937+00:00,P00538,uniprot_direct,P00538,https://rest.uniprot.org/uniprotkb/P00538.json,200,0,success
2026-08-16T03:28:42.271794+00:00,P00538,afdb_v6_probe,P00538,https://alphafold.ebi.ac.uk/files/AF-P00538-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:43.277618+00:00,P00541,uniprot_direct,P00541,https://rest.uniprot.org/uniprotkb/P00541.json,200,0,success
2026-08-16T03:28:44.255655+00:00,P00541,afdb_v6_probe,P00541,https://alphafold.ebi.ac.uk/files/AF-P00541-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:45.193729+00:00,P00542,uniprot_direct,P00542,https://rest.uniprot.org/uniprotkb/P00542.json,200,0,success
2026-08-16T03:28:46.320308+00:00,P00542,afdb_v6_probe,P00542,https://alphafold.ebi.ac.uk/files/AF-P00542-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:47.706469+00:00,P00543,uniprot_direct,P00543,https://rest.uniprot.org/uniprotkb/P00543.json,200,0,success
2026-08-16T03:28:48.709506+00:00,P00543,afdb_v6_probe,P00543,https://alphafold.ebi.ac.uk/files/AF-P00543-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:49.735974+00:00,P00545,uniprot_direct,P00545,https://rest.uniprot.org/uniprotkb/P00545.json,200,0,success
2026-08-16T03:28:50.712773+00:00,P00545,afdb_v6_probe,P00545,https://alphafold.ebi.ac.uk/files/AF-P00545-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:51.808750+00:00,P00545,afdb_v6_probe,Q86597,https://alphafold.ebi.ac.uk/files/AF-Q86597-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:52.853630+00:00,P00587,uniprot_direct,P00587,https://rest.uniprot.org/uniprotkb/P00587.json,200,0,success
2026-08-16T03:28:53.980442+00:00,P00587,afdb_v6_probe,P00587,https://alphafold.ebi.ac.uk/files/AF-P00587-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:55.631086+00:00,P00588,uniprot_direct,P00588,https://rest.uniprot.org/uniprotkb/P00588.json,200,0,success
2026-08-16T03:28:56.619440+00:00,P00588,afdb_v6_probe,P00588,https://alphafold.ebi.ac.uk/files/AF-P00588-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:28:57.841810+00:00,P00814,uniprot_direct,P00814,https://rest.uniprot.org/uniprotkb/P00814.json,200,0,success
2026-08-16T03:28:58.965656+00:00,P00814,afdb_v6_probe,P00814,https://alphafold.ebi.ac.uk/files/AF-P00814-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:02.853835+00:00,P00917,uniprot_direct,P00917,https://rest.uniprot.org/uniprotkb/P00917.json,200,0,success
2026-08-16T03:29:03.888257+00:00,P00917,afdb_v6_probe,P00917,https://alphafold.ebi.ac.uk/files/AF-P00917-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:04.958893+00:00,P01113,uniprot_direct,P01113,https://rest.uniprot.org/uniprotkb/P01113.json,200,0,success
2026-08-16T03:29:05.987468+00:00,P01113,afdb_v6_probe,P01113,https://alphafold.ebi.ac.uk/files/AF-P01113-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:06.999656+00:00,P01114,uniprot_direct,P01114,https://rest.uniprot.org/uniprotkb/P01114.json,200,0,success
2026-08-16T03:29:08.788773+00:00,P01114,afdb_v6_probe,P01114,https://alphafold.ebi.ac.uk/files/AF-P01114-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:09.720569+00:00,P01115,uniprot_direct,P01115,https://rest.uniprot.org/uniprotkb/P01115.json,200,0,success
2026-08-16T03:29:10.674495+00:00,P01115,afdb_v6_probe,P01115,https://alphafold.ebi.ac.uk/files/AF-P01115-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:11.652717+00:00,P01115,afdb_v6_probe,O40604,https://alphafold.ebi.ac.uk/files/AF-O40604-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:12.730604+00:00,P01117,uniprot_direct,P01117,https://rest.uniprot.org/uniprotkb/P01117.json,200,0,success
2026-08-16T03:29:13.743538+00:00,P01117,afdb_v6_probe,P01117,https://alphafold.ebi.ac.uk/files/AF-P01117-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:14.773526+00:00,P02580,uniprot_direct,P02580,https://rest.uniprot.org/uniprotkb/P02580.json,200,0,success
2026-08-16T03:29:15.787263+00:00,P02580,afdb_v6_probe,P02580,https://alphafold.ebi.ac.uk/files/AF-P02580-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:16.823249+00:00,P02580,afdb_v6_probe,Q96427,https://alphafold.ebi.ac.uk/files/AF-Q96427-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:17.793571+00:00,P02581,uniprot_direct,P02581,https://rest.uniprot.org/uniprotkb/P02581.json,200,0,success
2026-08-16T03:29:18.741420+00:00,P02581,afdb_v6_probe,P02581,https://alphafold.ebi.ac.uk/files/AF-P02581-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:19.688888+00:00,P03006,uniprot_direct,P03006,https://rest.uniprot.org/uniprotkb/P03006.json,200,0,success
2026-08-16T03:29:20.707649+00:00,P03006,afdb_v6_probe,P03006,https://alphafold.ebi.ac.uk/files/AF-P03006-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:22.745701+00:00,P03006,afdb_v6_probe,Q7PCE7,https://alphafold.ebi.ac.uk/files/AF-Q7PCE7-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:24.366006+00:00,P03070,uniprot_direct,P03070,https://rest.uniprot.org/uniprotkb/P03070.json,200,0,success
2026-08-16T03:29:25.358438+00:00,P03070,afdb_v6_probe,P03070,https://alphafold.ebi.ac.uk/files/AF-P03070-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:26.461229+00:00,P03071,uniprot_direct,P03071,https://rest.uniprot.org/uniprotkb/P03071.json,200,0,success
2026-08-16T03:29:27.438220+00:00,P03071,afdb_v6_probe,P03071,https://alphafold.ebi.ac.uk/files/AF-P03071-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:28.715736+00:00,P03072,uniprot_direct,P03072,https://rest.uniprot.org/uniprotkb/P03072.json,200,0,success
2026-08-16T03:29:29.712343+00:00,P03072,afdb_v6_probe,P03072,https://alphafold.ebi.ac.uk/files/AF-P03072-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:30.750756+00:00,P03073,uniprot_direct,P03073,https://rest.uniprot.org/uniprotkb/P03073.json,200,0,success
2026-08-16T03:29:31.735425+00:00,P03073,afdb_v6_probe,P03073,https://alphafold.ebi.ac.uk/files/AF-P03073-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:32.838025+00:00,P03075,uniprot_direct,P03075,https://rest.uniprot.org/uniprotkb/P03075.json,200,0,success
2026-08-16T03:29:33.909772+00:00,P03075,afdb_v6_probe,P03075,https://alphafold.ebi.ac.uk/files/AF-P03075-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:35.428941+00:00,P03111,uniprot_direct,P03111,https://rest.uniprot.org/uniprotkb/P03111.json,200,0,success
2026-08-16T03:29:37.943306+00:00,P03111,afdb_v6_probe,P03111,https://alphafold.ebi.ac.uk/files/AF-P03111-F1-model_v6.pdb,404,0,not_found
2026-08-16T03:29:39.147084+00:00,P03112,uniprot_direct,P03112,https://rest.uniprot.org/uniprotkb/P03112.json,200,0,success
2026-08-16T03:29:40.164214+00:00,P03112,afdb_v6_probe,P03112,https://alphafold.ebi.ac.uk/files/AF-P03112-F1-model_v6.pdb,404,0,not_found
